Img-Name,Img-Text,Img-Label,Img-Text-Label,Text-Label,Sentiment,Emotion,Sarcasm,Harmful-Score,Target,Doubtful,image_path,bully_label,sentiment_label,text_bully_label,text_only_label,sarcasm_binary,img_quality,label_check
1430.png,"dad, dishwasher is loaded again '' ''",Nonbully,Bully,Nonbully,Neutral,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1430.png,0,1,1,0,0,ok,consistent
4658.jpg,when a lawyer talks in english in district court. People: america ka dalal bahinchod,Nonbully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/4658.jpg,0,0,1,1,1,ok,consistent
5301.jpg,NEPOTISM NAHOS BHANERA MAILE CHORA NAJANMA,Nonbully,Bully,Nonbully,Neutral,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5301.jpg,0,1,1,0,0,ok,consistent
1226.png,i guess the jury liked pudding cause they pudding my ass in jail,Nonbully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1226.png,0,0,1,1,0,ok,consistent
4520.jpg,mom-beta kisi ka call aaya hai me:call pick krke speaker pe rakho mom-hello kon my friend on call-tera bap bol raha hu madarch*d or ankitaaa ne yess bola ki nahi mom-,Bully,Bully,Bully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4520.jpg,1,0,1,1,0,ok,check — bully but no keywords
183.jpg,When your crush starts dating a guy whom she bro zoned earlier Chya maayla.. Babu bhaiya se direct babu,Nonbully,Bully,Bully,Neutral,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/183.jpg,0,1,1,1,0,ok,consistent
5228.jpg,how long do spiders live…Goliath birdeater 15-25 years ….tom holland age 24 years,Nonbully,Bully,Nonbully,Neutral,Sadness,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5228.jpg,0,1,1,0,1,ok,consistent
5624.jpg,BENEFITS OF DOING KING KOBRA POSE Decrease stiffness of the lower back Strengthens the arms and shoulders Increases flexibility Improves menstrual irregularities Elevates mood Firms an tones the buttocks FITTYWITTYOFFICIAL,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5624.jpg,0,2,0,0,0,ok,consistent
4667.jpg,"North Koreans haven't gone to war in 60 years, but look at all medals their generals are wearing, they could be defeated with a magnet ",Nonbully,Bully,Bully,Negative,Anticipation,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/4667.jpg,0,0,1,1,1,ok,consistent
3085.jpg,*Younger sister *Elder sister,Nonbully,Nonbully,Nonbully,Negative,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3085.jpg,0,0,0,0,1,ok,consistent
1280.png,fucking a 5 year old fucking five 1 year olds fucking a dead 1 year old for 5 years,Nonbully,Bully,Bully,Negative,Angry,No,Partially-Harmful,,,/content/drive/MyDrive/Multimodal/bully_data/1280.png,0,0,1,1,0,ok,consistent
5898.jpg,Your partner is always your biggest supporter!,Nonbully,Nonbully,Nonbully,Positive,Trust,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5898.jpg,0,2,0,0,0,ok,consistent
2334.jpg,govt to final year mbbs students and fresh interns; aaja aaja beta aaja,Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/2334.jpg,0,0,1,1,1,ok,consistent
1762.jpg,Ghalthi maaf Hai.DIFFERENT POLITICAL OPINION Nahi.. @f4nny.magn3t,Nonbully,Bully,Bully,Negative,Angry,No,Partially-Harmful,Society,,/content/drive/MyDrive/Multimodal/bully_data/1762.jpg,0,0,1,1,0,ok,consistent
2955.jpg,Me:*steals the heart of a cute girl* Everyone else in the surgery room:,Nonbully,Nonbully,Nonbully,Neutral,Surprise,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2955.jpg,0,1,0,0,1,ok,consistent
5023.jpg,teachers in school….teachers in coaching,Nonbully,Bully,Nonbully,Neutral,Anticipation,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/5023.jpg,0,1,1,0,0,ok,consistent
5756.jpg,Harry Rawat just now *mobile data *Instagram reels,Bully,Bully,Nonbully,Negative,Angry,Yes,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/5756.jpg,1,0,1,0,1,ok,check — bully but no keywords
1505.jpg,Father wearing this... Son Wearing This...This is the Fact of Middle class,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1505.jpg,0,1,0,0,0,ok,check — has keywords but nonbully
509.jpg,देखते hi RAHOGE ya no. bhi doge…. *CHHAPRI BIBBA …...wahhh…wahh…wah !,Nonbully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/509.jpg,0,0,1,1,0,ok,consistent
3558.jpg,kya kr rha hai Bc,Bully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3558.jpg,1,0,1,1,0,ok,check — bully but no keywords
4721.jpg,"ONE WISE LIFE WHEN MONEY SPEAKS, TRUTH IS SILENT.",Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4721.jpg,0,1,0,0,0,ok,consistent
5278.jpg,girls after losing 100 rupees boys after donating 1500 crore,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5278.jpg,0,1,0,0,0,ok,consistent
917.jpg,"KKR dugout had 54 written on a placard.could be code for something intricate, or could just be telling Morgan to use 5-4 field….Uttkarsh Bhatt..Bta rhe h 5 m  se 4 match haar chuke h or mat harna mdrchd ",Nonbully,Bully,Bully,Neutral,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/917.jpg,0,1,1,1,0,ok,consistent
5431.jpg,On mario super smash bros today.desi prince of pesia who has not showered for days with a talwar vs delhi police officer with a long dildo,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5431.jpg,0,0,1,0,0,ok,consistent
2708.jpg,Called Teacher:-shor mat machao principal round pr hai..Harami Backbenchers:-MACHA YENGE,Nonbully,Nonbully,Bully,Negative,Happiness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2708.jpg,0,0,0,1,1,ok,consistent
3818.jpg,kids adults ultra legends,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/3818.jpg,0,0,1,0,0,ok,consistent
2877.jpg,If you got a chance to date any One of them who will you prefer Single girl Married women,Nonbully,Nonbully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2877.jpg,0,0,0,0,0,ok,consistent
1824.jpg,Ye jo muje dikh rha kya tume bdikh rha hai?,Bully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1824.jpg,1,0,1,0,0,ok,check — bully but no keywords
739.jpg,Random kid in class:- 5 mins later :,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/739.jpg,0,1,0,0,0,ok,consistent
2914.jpg,Pressing boobs reduces stress upto 70%,Bully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2914.jpg,1,0,1,1,0,ok,check — bully but no keywords
2401.jpg,IndiGo Spicejet AirIndia Kamra kamra Vistara SCOOPWHOOP.com,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2401.jpg,0,1,0,0,0,ok,consistent
4525.jpg,FAMILY OF PRODUCTS Dad The box from an old almirah having my childhood stuff including toys adult me,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4525.jpg,0,1,0,0,0,ok,consistent
1656.png,waiting for your girl oustide her house,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1656.png,0,1,0,0,0,ok,consistent
5363.jpg,ranbir kapoor and   ranbir kapoor and alia bhatt   ranbir kapoor and deepika padukone   ranbir kapoor and alia   ranbir kapoor and Katrina Kaif   ranbir kapoor and Mahira Khan sab kuch try karo phir sahi chuno,Nonbully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5363.jpg,0,0,1,1,1,ok,consistent
3120.jpg,Me:Yeh PUBG wale aajkal ludo kyon khel rahe hai?My Friend:Aurat ka chakkar babu bhaiya aurat ka chakkar,Nonbully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/3120.jpg,0,0,1,1,1,ok,consistent
2648.jpg,On instagram * Someone: I nominate you... Me:Tu kaun hai?Aukat kya he teri,Nonbully,Bully,Bully,Negative,Anticipation,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2648.jpg,0,0,1,1,1,ok,consistent
3408.jpg,Bachao..Bachao Ye bhed bhav kyu?,Bully,Bully,Nonbully,Negative,Sadness,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3408.jpg,1,0,1,0,1,ok,check — bully but no keywords
2881.jpg,Baby aaj mai raat aaraha hu aapke paas Apne Baap ko neend ki goli de dena ache se saale ko Beta mai tumhari Babu ka Baap hi hu bsdk,Nonbully,Nonbully,Bully,Negative,Surprise,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2881.jpg,0,0,0,1,1,ok,consistent
1383.jpg,aao na,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1383.jpg,0,1,0,0,0,ok,consistent
5596.jpg,100% use of Brain Police officer kidnaps his own son and solve the cases to get promotion. Bhai Hai Tu Mera,Bully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/5596.jpg,1,0,1,0,0,ok,check — bully but no keywords
1955.jpg,ME that one girl who always reacts to my post Our marriage certificate,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1955.jpg,0,1,0,0,0,ok,consistent
521.jpg,Me and my dad: whole year during IPL season,Nonbully,Bully,Nonbully,Neutral,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/521.jpg,0,1,1,0,1,ok,consistent
5235.jpg,Saloon mirror House mirror,Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5235.jpg,0,0,1,0,0,ok,consistent
2023.jpg,are you out of mind!why do you carry those bricks!now is bedtime!none of your business!,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2023.jpg,0,1,0,0,0,ok,consistent
1786.jpg,Mango Juice is really good for health APPROX 0% BOYS NOTICED THE MANGO JUICE FIRST @gandufacts,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1786.jpg,0,0,1,0,0,ok,consistent
5634.jpg,You can't get attached to fictional characters Also Me:,Nonbully,Nonbully,Nonbully,Neutral,Happiness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5634.jpg,0,1,0,0,1,ok,consistent
3267.jpg,#Comedy#MeTvBD try to not laugh challenge must watch new funny video 2020 episode....,Bully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3267.jpg,1,1,0,0,0,ok,check — bully but no keywords
1272.png,"not sure what's in the fridge, but this dishwasher is about to get a big load",Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1272.png,0,0,1,0,0,ok,consistent
2351.jpg,Me ignoring you How badly I want to talk to you,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2351.jpg,0,1,0,0,0,ok,consistent
4222.jpg,"aish ho rahi hai?film industry mei to sabki aish hoti hai aish sabki nahin hoti,Laxman",Bully,Bully,Bully,Negative,Sadness,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4222.jpg,1,0,1,1,1,ok,check — bully but no keywords
3544.jpg,There is always a topper girl in every class!Who wears Glasses,Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3544.jpg,0,0,1,0,0,ok,consistent
5155.jpg,UK US My Country,Nonbully,Bully,Nonbully,Neutral,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5155.jpg,0,1,1,0,0,ok,consistent
4088.jpg,boys after losing everything they dreamt of in seconds,Nonbully,Bully,Nonbully,Negative,Sadness,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4088.jpg,0,0,1,0,0,ok,consistent
5526.jpg,In which class ? Do you fell in love?,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5526.jpg,0,1,0,0,0,ok,consistent
3848.jpg,kisne socha tha ye launda deepika le jaega...,Nonbully,Bully,Bully,Negative,Other,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3848.jpg,0,0,1,1,1,ok,consistent
462.png,"pelosi slams trump after he gets mexico to cave, says ""threats & temper tantrums are no way to negotiate foreign policy..."" why is she so mad that trump got mexico to finally help us stop illegal immigration?",Nonbully,Bully,Bully,Neutral,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/462.png,0,1,1,1,0,ok,consistent
3578.jpg,Mr INDIA,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3578.jpg,0,1,0,0,0,ok,consistent
1784.jpg,Desi Trolls GIRL FRIEND BEARDED BEARDLESS,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1784.jpg,0,1,0,0,0,ok,consistent
1698.jpg,When a girl knows she is gonna fail this semester So she start giving professor hot looks @sab.chutzpah.hai,Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1698.jpg,0,0,1,1,0,ok,consistent
5413.jpg,Trying out a selfie with bougainvillea flowers,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5413.jpg,0,1,0,0,0,ok,consistent
1324.png,"the face you make when you don't understand what ""stop resisting"" means",Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1324.png,0,1,0,0,0,ok,consistent
4925.jpg,no one: people with coronavirus: SCOOPWHOOP.com,Nonbully,Bully,Nonbully,Negative,Disgust,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/4925.jpg,0,0,1,0,1,ok,consistent
4028.jpg,When i ask my mom to buy a dog Mom-mere liye tum kaafi ho,Nonbully,Bully,Bully,Negative,Sadness,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4028.jpg,0,0,1,1,1,ok,consistent
4707.jpg,When you are teasing your siblings and suddenly your mother enters the room,Nonbully,Nonbully,Nonbully,Neutral,Fear,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4707.jpg,0,1,0,0,1,ok,consistent
2405.jpg,*respecting children's privacy* Indian parents: we don't do that here  SCOOPWHOOP.com,Nonbully,Nonbully,Nonbully,Negative,Angry,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2405.jpg,0,0,0,0,0,ok,consistent
924.png,i heard you need a new partner,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/924.png,0,1,0,0,0,ok,consistent
1121.jpg,"samshing people's androids, then giving them iphones break people's legs, then giving them wheelchairs",Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Society,,/content/drive/MyDrive/Multimodal/bully_data/1121.jpg,0,0,1,1,1,ok,consistent
2701.jpg,When you wore world best Necklace but noone is looking at it,Nonbully,Nonbully,Nonbully,Negative,Disgust,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2701.jpg,0,0,0,0,0,ok,consistent
2123.jpg,No one will forget to flush now,Nonbully,Bully,Nonbully,Negative,Other,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2123.jpg,0,0,1,0,1,ok,consistent
1190.png,i don't want illegal immigrants in my home district but i want open borders so they can be in yours,Nonbully,Bully,Nonbully,Neutral,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1190.png,0,1,1,0,0,ok,consistent
1300.png,record black employment record black welfare record black imprisonment,Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1300.png,0,0,1,0,0,ok,consistent
5247.jpg,Meri Ex hi meri Duniya thi or aap jante ho ki Duniya keisi hai,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5247.jpg,0,1,0,0,0,ok,consistent
2829.jpg,Kuptaan @Kuptaan #RoadSafetyWorldSeries *Sehwag hits 1st ball for four* Me: kuchh nahi badla yaar Aaj bhi sab kuchh waise ka waise hi hai,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2829.jpg,0,2,0,0,0,ok,consistent
5460.jpg,mai aaj bhi helicopter ki aawaaz sunke ghar ke bahar aa jata hu...,Nonbully,Bully,Nonbully,Neutral,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5460.jpg,0,1,1,0,0,ok,consistent
811.jpg,NETFLIX EXPOSURE THE DEARING GIRL,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/811.jpg,0,1,0,0,0,ok,consistent
4629.jpg,choosing engineering after 12th,Nonbully,Nonbully,Nonbully,Neutral,Sadness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4629.jpg,0,1,0,0,1,ok,consistent
756.png,when you come home from a long day of suicide bombinb and your wife gives you this look,Nonbully,Bully,Nonbully,Neutral,Anticipation,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/756.png,0,1,1,0,1,ok,consistent
2016.jpg,tie me to bed and do whatever you want,Bully,Bully,Nonbully,Neutral,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2016.jpg,1,1,1,0,1,ok,consistent
2310.jpg,school teachers * explaining everything in a difficult way* * random indian teacher on youtube*,Nonbully,Bully,Nonbully,Negative,Anticipation,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2310.jpg,0,0,1,0,1,ok,consistent
2265.jpg,what made you quit weed? i watched the whole movie on mute and strated crying because is thought i was deaf,Nonbully,Nonbully,Nonbully,Negative,Sadness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2265.jpg,0,0,0,0,1,ok,consistent
4406.jpg,15 year olds posting whatsapp DP as just because we don't talk doesn't mean i don't think about you BHOSDIKE pehle homework kar apna,Nonbully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/4406.jpg,0,0,1,1,1,ok,consistent
1864.jpg,Me when someone corrects my grammar Aap chahe toh munh mai le skte h,Nonbully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1864.jpg,0,0,1,1,0,ok,consistent
140.png,after 3 million years of evolution we still love to relax,Nonbully,Bully,Nonbully,Neutral,Anticipation,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/140.png,0,1,1,0,0,ok,consistent
5383.jpg,Marlboro Government Warnig Smoking skills  THEFAUXY.COM  'Marlboro?' autocorrected to 'Maal Bro?' Deepika Padukone tells Narcotics Bureau | the fauxy  NCB Chutiya likha hai kya idhar,Nonbully,Bully,Bully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5383.jpg,0,0,1,1,0,ok,consistent
5347.jpg,board exams whole year preparation writing OM on answer sheet,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5347.jpg,0,1,0,0,0,ok,consistent
